page,source_url,src_len,count,yes,no,ii,dk
https://www.snopes.com/fact-check/penny-stock/,http://www.coinfacts.com/small_cents/lincoln_cents/wheat_ear_cents/1909s_vdb_cent.htm,3,0,0,0,0,0
https://www.snopes.com/fact-check/penny-stock/,http://www.coinfacts.com/small_cents/lincoln_cents/wheat_ear_cents/1914d_cent.htm,3,0,0,0,0,0
https://www.snopes.com/fact-check/sinking-the-sub-club/,https://www.mysubwaycard.com/,1,3,0,3,0,0
https://www.snopes.com/fact-check/donald-trump-africans-lazy-stealing/,https://www.google.com/search?q=trump+%22october+25+2015%22&rlz=1CALGAA_enUS654US655&oq=trump+%22october+25+2015%22&aqs=chrome..69i57.7474j0j4&sourceid=chrome&es_sm=93&ie=UTF-8,1,1,0,0,1,0
https://www.snopes.com/fact-check/trump-revokes-press-credentials-six-news-outlets/,https://www.washingtonpost.com/lifestyle/style/trump-revokes-post-press-credentials-calling-the-paper-dishonest-and-phony/2016/06/13/f9a61a72-31aa-11e6-95c0-2a6873031302_story.html?utm_term=.2efa9a78115f,4,0,0,0,0,0
https://www.snopes.com/fact-check/trump-revokes-press-credentials-six-news-outlets/,https://www.cjr.org/the_media_today/white-house-press-passes.php,4,3,2,1,0,0
https://www.snopes.com/fact-check/trump-revokes-press-credentials-six-news-outlets/,http://archive.is/LNVJh,4,3,3,0,0,0
https://www.snopes.com/fact-check/trump-revokes-press-credentials-six-news-outlets/,https://www.theatlantic.com/politics/archive/2017/01/trump-faces-a-weakened-press-corps/512849/,4,3,1,2,0,0
https://www.snopes.com/fact-check/did-prof-michio-kaku-say-haarp-caused-irma-and-harvey/,https://archive.is/tdlLb,5,0,0,0,0,0
https://www.snopes.com/fact-check/did-prof-michio-kaku-say-haarp-caused-irma-and-harvey/,https://archive.is/MAH6n,5,0,0,0,0,0
https://www.snopes.com/fact-check/did-prof-michio-kaku-say-haarp-caused-irma-and-harvey/,https://www.nbcnews.com/science/weird-science/conspiracy-theories-abound-u-s-military-closes-haarp-n112576,5,0,0,0,0,0
https://www.snopes.com/fact-check/did-prof-michio-kaku-say-haarp-caused-irma-and-harvey/,https://archive.is/Kg9mV,5,0,0,0,0,0
https://www.snopes.com/fact-check/did-prof-michio-kaku-say-haarp-caused-irma-and-harvey/,https://voat.co/v/Conspiracy/2120678,5,0,0,0,0,0
https://www.snopes.com/fact-check/costco-666-cake/,http://www.addictinginfo.org/2015/07/16/this-costco-cake-is-sending-right-wing-christians-into-a-tizzy-video/,1,3,3,0,0,0
https://www.snopes.com/fact-check/fbi-raids-cdc-vaccine-data/,http://archive.is/xWQSb,2,2,2,0,0,0
https://www.snopes.com/fact-check/fbi-raids-cdc-vaccine-data/,http://archive.is/M3Vds,2,0,0,0,0,0
https://www.snopes.com/fact-check/did-lahren-compare-hair-beyonces/,https://www.si.com/specials/muhammad-ali-sportsman-legacy-award/index.html,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-lahren-compare-hair-beyonces/,https://www.mediaite.com/online/the-blazes-tomi-lahren-sets-twitter-on-fire-blaming-blm-for-dallas-police-murders/,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-lahren-compare-hair-beyonces/,https://t.co/Sp8UG0r3q9,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-lahren-compare-hair-beyonces/,https://www.elle.com/culture/celebrities/news/a46744/guide-to-staying-on-beyhive-good-side/,4,0,0,0,0,0
https://www.snopes.com/fact-check/fake-news-missing-scientist-found/,https://www.facebook.com/IFeakingLoveScience,1,3,0,2,1,0
https://www.snopes.com/fact-check/sentenced-reduced-3-year-old-asked/,https://www.ocregister.com/2015/04/04/judge-reduces-mandatory-sentence-for-santa-ana-man-in-child-sex-assault/,2,1,0,1,0,0
https://www.snopes.com/fact-check/sentenced-reduced-3-year-old-asked/,https://www.leagle.com/decision/incaco20170131088,2,1,0,1,0,0
https://www.snopes.com/fact-check/wifi-assist-ios-9-phone-bill/,http://www.piac.ca/our-specialities/public-interest-news-cellphone-bills-les-preteurs-ubb-retail-price-maintenance-25-set-aside-premium-text-messaging/,2,1,0,1,0,0
https://www.snopes.com/fact-check/wifi-assist-ios-9-phone-bill/,http://time.com/money/4050384/iphone-ios-9-wifi-data-overages/,2,1,0,0,1,0
https://www.snopes.com/fact-check/2015-pontiac-firebird-trans-am/,http://bravenewcarz.com/return-of-2015-pontiac-firebird-trans-am/,1,3,1,0,2,0
https://www.snopes.com/fact-check/burglars-return-stolen-computers/,https://www.gofundme.com/3vcnug,2,1,0,1,0,0
https://www.snopes.com/fact-check/burglars-return-stolen-computers/,http://www.sbsas.org/Home%20Page,2,1,0,1,0,0
https://www.snopes.com/fact-check/steelers-villanueva-police-brutality-protest/,http://archive.is/7qAme,2,2,2,0,0,0
https://www.snopes.com/fact-check/steelers-villanueva-police-brutality-protest/,http://archive.is/Rbc27,2,0,0,0,0,0
https://www.snopes.com/fact-check/trump-funeral-apostles-creed/,https://www.washingtonpost.com/religion/2018/12/06/trump-didnt-say-apostles-creed-bushs-funeral-liberal-evangelical-i-say-good-him/,2,0,0,0,0,0
https://www.snopes.com/fact-check/trump-funeral-apostles-creed/,https://www.washingtonpost.com/religion/2018/12/05/all-presidents-bush-funeral-service-together-recited-this-core-prayer-except-trump/,2,0,0,0,0,0
https://www.snopes.com/fact-check/did-233-vote-steal-social-security/,https://www.congress.gov/bill/115th-congress/house-joint-resolution/2,7,0,0,0,0,0
https://www.snopes.com/fact-check/did-233-vote-steal-social-security/,https://goodlatte.house.gov/news/documentsingle.aspx?DocumentID=1194,7,0,0,0,0,0
https://www.snopes.com/fact-check/did-233-vote-steal-social-security/,http://www.crfb.org/biography/staff/marc-goldwein,7,0,0,0,0,0
https://www.snopes.com/fact-check/did-233-vote-steal-social-security/,https://www.heritage.org/budget-and-spending/commentary/blueprint-balance-federal-budget-fy-2019,7,0,0,0,0,0
https://www.snopes.com/fact-check/did-233-vote-steal-social-security/,https://www.facebook.com/BoycottAllThingsTrump/posts/2259805990717685,7,0,0,0,0,0
https://www.snopes.com/fact-check/did-233-vote-steal-social-security/,https://www.ssa.gov/oact/trsum/,7,0,0,0,0,0
https://www.snopes.com/fact-check/did-233-vote-steal-social-security/,https://www.cbpp.org/research/federal-budget/constitutional-balanced-budget-amendment-poses-serious-risks,7,0,0,0,0,0
https://www.snopes.com/fact-check/paula-white-january-salary/,https://www.thedailybeast.com/shady-pastor-to-pray-with-trump-at-inauguration,4,0,0,0,0,0
https://www.snopes.com/fact-check/paula-white-january-salary/,https://www.washingtonpost.com/lifestyle/magazine/she-led-trump-to-christ-the-rise-of-the-televangelist-who-advises-the-white-house/2017/11/13/1dc3a830-bb1a-11e7-be94-fabb0f1e9ffb_story.html,4,0,0,0,0,0
https://www.snopes.com/fact-check/paula-white-january-salary/,http://archive.fo/SnK00,4,0,0,0,0,0
https://www.snopes.com/fact-check/paula-white-january-salary/,https://www.washingtonpost.com/news/acts-of-faith/wp/2016/12/29/paula-white-prosperity-preacher-once-investigated-by-senate-is-a-controversial-pick-for-inauguration-prayer/,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-georgia-lawmaker-nazis-d-day/,https://americanbridgepac.org/,2,0,0,0,0,0
https://www.snopes.com/fact-check/did-georgia-lawmaker-nazis-d-day/,https://ballotpedia.org/Georgia%27s_3rd_Congressional_District,2,1,0,1,0,0
https://www.snopes.com/fact-check/highway-closed-enemy-attack-signs/,https://www.ctbto.org/specials/testing-times/29-august-1949-first-soviet-nuclear-test,3,0,0,0,0,0
https://www.snopes.com/fact-check/highway-closed-enemy-attack-signs/,https://www.fhwa.dot.gov/interstate/history.cfm,3,0,0,0,0,0
https://www.snopes.com/fact-check/highway-closed-enemy-attack-signs/,http://www.conelrad.com/duckandcover/cover.php?turtle=04,3,0,0,0,0,0
https://www.snopes.com/fact-check/trump-insult-minorities-disabilities-twitter/,https://projects.propublica.org/politwoops/user/realDonaldTrump?page=1&per_page=1000,3,0,0,0,0,0
https://www.snopes.com/fact-check/trump-insult-minorities-disabilities-twitter/,http://archive.is/XsFtj,3,0,0,0,0,0
https://www.snopes.com/fact-check/trump-insult-minorities-disabilities-twitter/,https://www.washingtonpost.com/news/answer-sheet/wp/2017/01/17/betsy-devos-confused-about-federal-law-protecting-students-with-disabilities/?utm_term=.31ad37956dec,3,0,0,0,0,0
https://www.snopes.com/fact-check/obama-admiral-stop-bibles/,http://www.eeoc.gov/policy/docs/religion.html#_Toc203359539,1,1,0,1,0,0
https://www.snopes.com/fact-check/lebanon-mo-walmart-cell-phone-rumor/,https://www.facebook.com/permalink.php?story_fbid=953763894659519&id=142648179104432,2,1,0,1,0,0
https://www.snopes.com/fact-check/lebanon-mo-walmart-cell-phone-rumor/,https://www.facebook.com/Macon-County-Sheriffs-Office-142648179104432/,2,1,0,1,0,0
https://www.snopes.com/fact-check/tiger-beat/,http://news-hound.org/scientists-in-japan-clone-98-pure-saber-tooth-tiger/,1,0,0,0,0,0
https://www.snopes.com/fact-check/coup-detat/,https://web.archive.org/web/20011113114947/http://www.cnn.com/2001/SHOWBIZ/Music/09/13/wtc.cover/,2,0,0,0,0,0
https://www.snopes.com/fact-check/coup-detat/,https://web.archive.org/web/20011024225303/http://dreamtheater.net/newsdt.htm#recalled,2,0,0,0,0,0
https://www.snopes.com/fact-check/oscar-mayer-offer-pumpkin-spice-bologna/,http://www.kraftrecipes.com/products/oscar-mayer-jalapeno-bologna-16-1612.aspx,3,0,0,0,0,0
https://www.snopes.com/fact-check/oscar-mayer-offer-pumpkin-spice-bologna/,https://www.washingtonpost.com/news/voraciously/wp/2018/09/04/starbucks-doesnt-care-that-it-feels-like-100-degrees-outside-its-pumpkin-spice-latte-season/,3,0,0,0,0,0
https://www.snopes.com/fact-check/oscar-mayer-offer-pumpkin-spice-bologna/,https://www.eater.com/2017/9/26/16330438/pumpkin-spice-food-pop-tarts-kit-kats-milanos-jello,3,0,0,0,0,0
https://www.snopes.com/fact-check/tiffany-chokers-slave-collars/,https://www.facebook.com/photo.php?fbid=1359015374109708&set=a.100206419990616.285.100000037743092&type=3&theater,8,5,2,0,3,0
https://www.snopes.com/fact-check/tiffany-chokers-slave-collars/,http://archive.is/7ggAR,8,5,2,0,3,0
https://www.snopes.com/fact-check/tiffany-chokers-slave-collars/,https://www.facebook.com/LestWeForgetPhila/about/?entry_point=page_nav_about_item&tab=overview,8,6,1,0,5,0
https://www.snopes.com/fact-check/tiffany-chokers-slave-collars/,http://archive.is/GyvHI,8,0,0,0,0,0
https://www.snopes.com/fact-check/tiffany-chokers-slave-collars/,https://www.facebook.com/LestWeForgetPhila/,8,5,1,0,4,0
https://www.snopes.com/fact-check/tiffany-chokers-slave-collars/,http://www.civilwar.si.edu/slavery_collar.html,8,3,0,3,0,0
https://www.snopes.com/fact-check/tiffany-chokers-slave-collars/,http://www.fundinguniverse.com/company-histories/tiffany-co-history/,8,3,0,3,0,0
https://www.snopes.com/fact-check/tiffany-chokers-slave-collars/,https://www.facebook.com/photo.php?fbid=10156847933660716&set=a.10152089290260716.904226.665930715&type=3&theater,8,4,2,0,2,0
https://www.snopes.com/fact-check/doctors-warn-baby-wipes/,http://archive.is/CDTQ6,3,0,0,0,0,0
https://www.snopes.com/fact-check/doctors-warn-baby-wipes/,https://www.facebook.com/huggies,3,0,0,0,0,0
https://www.snopes.com/fact-check/doctors-warn-baby-wipes/,http://archive.is/8niBK,3,0,0,0,0,0
https://www.snopes.com/fact-check/abortion-rates-presidencies/,https://www.guttmacher.org/laws-affecting-reproductive-health-and-rights-2013-state-policy-review,2,1,0,1,0,0
https://www.snopes.com/fact-check/abortion-rates-presidencies/,https://www.ncbi.nlm.nih.gov/pubmed/?term=%22MMWR+Surveill+Summ%22%5Bjour%5D+Abortion+Surveillance,2,1,0,0,1,0
https://www.snopes.com/fact-check/nz-prime-minister-massacre-aid/,https://www.gettyimages.com/detail/news-photo/new-zealand-prime-minister-jacinda-ardern-speaks-with-a-news-photo/1130848723,3,0,0,0,0,0
https://www.snopes.com/fact-check/nz-prime-minister-massacre-aid/,https://mediabiasfactcheck.com/the-other-98/,3,0,0,0,0,0
https://www.snopes.com/fact-check/nz-prime-minister-massacre-aid/,https://www.beehive.govt.nz/release/pm-statement-christchurch-shooting-%E2%80%93-4pm-17-march,3,0,0,0,0,0
https://www.snopes.com/fact-check/sonia-sotomayor/,http://carbolicsmoke.com/2009/06/02/obama-says-sotomayors-castrate-white-males-comment-taken-out-of-context/,1,3,0,1,2,0
https://www.snopes.com/fact-check/australia-teen-sea-lice-fleas/,http://archive.is/f6WKK,1,3,2,1,0,0
https://www.snopes.com/fact-check/aclu-trump-used-the-word-america/,https://www.cnn.com/2018/01/30/politics/2018-state-of-the-union-transcript/index.html,1,1,0,1,0,0
https://www.snopes.com/fact-check/capped-well/,https://friendsinthefight.yoplait.com/#enter-your-codes,1,0,0,0,0,0
https://www.snopes.com/fact-check/halal-mart/,https://www.facebook.com/walmart,1,1,0,0,1,0
https://www.snopes.com/fact-check/close-call/,http://www.robson.org/capfaq/overview.html,1,0,0,0,0,0
https://www.snopes.com/fact-check/hillary-clinton-hunting-expedition/,https://archive.is/sCNua,2,0,0,0,0,0
https://www.snopes.com/fact-check/hillary-clinton-hunting-expedition/,http://www.fakenewscodex.com/network/flagg-eagleton-network/,2,0,0,0,0,0
https://www.snopes.com/fact-check/hot-cross-bun-breathalyzer/,https://www.sciencedirect.com/science/article/pii/S0925400516300624,3,0,0,0,0,0
https://www.snopes.com/fact-check/hot-cross-bun-breathalyzer/,http://archive.fo/F58w2,3,0,0,0,0,0
https://www.snopes.com/fact-check/hot-cross-bun-breathalyzer/,http://archive.fo/Yp610,3,0,0,0,0,0
https://www.snopes.com/fact-check/michigan-sharia-zone-banned-bacon/,http://archive.is/qP57f,2,0,0,0,0,0
https://www.snopes.com/fact-check/michigan-sharia-zone-banned-bacon/,http://archive.is/Eek2f,2,0,0,0,0,0
https://www.snopes.com/fact-check/restaurant-employees-police-song/,https://archive.is/lzEra,3,0,0,0,0,0
https://www.snopes.com/fact-check/restaurant-employees-police-song/,https://archive.is/1xi04,3,0,0,0,0,0
https://www.snopes.com/fact-check/restaurant-employees-police-song/,https://archive.is/oHmK0,3,0,0,0,0,0
https://www.snopes.com/fact-check/maxine-waters-london-attack-climate-healthcare/,http://archive.is/9jp0Z,1,0,0,0,0,0
https://www.snopes.com/fact-check/montreal-bans-pit-bulls/,https://www.thedodo.com/pit-bull-ban-montreal-passed-2019462088.html,1,3,2,0,1,0
https://www.snopes.com/fact-check/woman-snake-xray/,http://www.oocities.org/it/peristalsi/S/woman-snake-1280.jpg,1,0,0,0,0,0
https://www.snopes.com/fact-check/mike-pence-staffers-die/,https://archive.is/uebNd#selection-665.1-665.90,1,3,1,0,2,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://www.vox.com/policy-and-politics/2019/2/27/18241849/michael-cohen-house-testimony-stormy-daniels,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://www.vox.com/2018/8/21/17764990/michael-cohen-plea-deal-trump-sdny-jail-cooperation,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://www.justsecurity.org/61785/muellers-roadmap-major-takeaways-cohen-manafort-filings/,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://thehill.com/homenews/administration/385974-trump-defends-payment-to-stormy-daniels-after-giuliani-revelation,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://www.washingtonpost.com/wp-srv/politics/special/pjones/docs/complaint.htm,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://www.sfchronicle.com/politics/article/cohen-testimony-campaign-finance-violation-check-13649011.php,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://www.washingtonpost.com/wp-srv/politics/special/clinton/stories/jonesappeal073198.htm,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://www.vox.com/2018/5/2/17313770/trump-stormy-daniels-giuliani-hush-money-michael-cohen,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://www.washingtonpost.com/politics/2019/02/27/michael-cohens-testimony-includes-three-remarkable-allegations-against-trump/,10,0,0,0,0,0
https://www.snopes.com/fact-check/clinton-trump-lawyer-payoffs/,https://en.wikisource.org/wiki/Paula_Jones_v._William_Clinton/Judge%27s_Opinion_Dismissing,10,0,0,0,0,0
https://www.snopes.com/fact-check/tragically-hip-cancels-tour/,http://www.huffingtonpost.ca/2016/06/01/tragically-hip-tickets-ontario_n_10237260.html,1,3,0,2,1,0
https://www.snopes.com/fact-check/tom-cotton-drug-testing/,https://www.congress.gov/bill/115th-congress/house-joint-resolution/42,3,0,0,0,0,0
https://www.snopes.com/fact-check/tom-cotton-drug-testing/,http://clerk.house.gov/evs/2013/roll286.xml,3,0,0,0,0,0
https://www.snopes.com/fact-check/tom-cotton-drug-testing/,https://www.facebook.com/ken.stanley.75/posts/10216016291148750,3,0,0,0,0,0
https://www.snopes.com/fact-check/fried-chicken-oreos/,http://www.jsonline.com/blogs/news/267533621.html,1,3,0,2,1,0
https://www.snopes.com/fact-check/hillary-clinton-killed-fbi-raid/,http://www.fakenewscodex.com/network/flagg-eagleton-network/,2,0,0,0,0,0
https://www.snopes.com/fact-check/hillary-clinton-killed-fbi-raid/,http://archive.is/OsEtJ,2,0,0,0,0,0
https://www.snopes.com/fact-check/coriolis-effect/,http://www.slate.com/blogs/bad_astronomy/2012/03/27/flushing_out_an_equatorial_fraud.html,1,3,3,0,0,0
https://www.snopes.com/fact-check/bilk-bone/,http://i.imgur.com/M20OqDR.jpg,1,0,0,0,0,0
https://www.snopes.com/fact-check/trump-military-votes-florida/,http://archive.fo/nPnhR#selection-2155.0-2155.9,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-military-votes-florida/,https://transition.fec.gov/pubrec/2000presgeresults.htm,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-military-votes-florida/,http://archive.fo/JClk9,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-military-votes-florida/,http://www.leg.state.fl.us/Statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0100-0199/0102/Sections/0102.141.html,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-military-votes-florida/,http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0100-0199/0101/Sections/0101.6952.html,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-military-votes-florida/,https://www.c-span.org/video/?454315-1/governor-rick-scott-accuses-unethical-liberals-steal-florida-senate-election,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-military-votes-florida/,http://archive.is/CVao0,7,0,0,0,0,0
https://www.snopes.com/fact-check/george-soros-1-8-billion-intercepted/,http://archive.is/urU7J,1,0,0,0,0,0
https://www.snopes.com/fact-check/weed-dealers-pokemon-go/,https://www.facebook.com/christiansagainstdrugsofficial/?fref=ts,1,3,0,2,1,0
https://www.snopes.com/fact-check/shelter-closure/,https://www.facebook.com/photo.asp?fbid=680867591940597&set=p.680867591940597&type=1&theater,1,1,0,0,1,0
